label,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
B,0.000000,0.000000,0.107248,-0.089097,0.179691,-0.272211,0.132711,-0.442345,0.047951,-0.483410,0.165423,-0.491329,0.176024,-0.679218,0.169647,-0.802102,0.161615,-0.914861,0.096102,-0.526769,0.108513,-0.732246,0.113579,-0.874767,0.116892,-1.000000,0.029976,-0.512762,0.038558,-0.707184,0.050516,-0.841164,0.058005,-0.960692,-0.041040,-0.466112,-0.031731,-0.621886,-0.019603,-0.726213,-0.009727,-0.825213
B,0.000000,0.000000,0.107500,-0.088900,0.179334,-0.272606,0.131924,-0.443016,0.046925,-0.484942,0.165634,-0.491435,0.176512,-0.679978,0.170059,-0.803405,0.162126,-0.916361,0.096166,-0.526745,0.108798,-0.732497,0.114425,-0.874752,0.117584,-1.000000,0.030151,-0.512787,0.038560,-0.706815,0.051156,-0.840893,0.059149,-0.959911,-0.040869,-0.467087,-0.031243,-0.622535,-0.018844,-0.726450,-0.008706,-0.825036
B,0.000000,0.000000,0.107838,-0.089713,0.179744,-0.274320,0.131959,-0.444399,0.047466,-0.485006,0.164970,-0.490598,0.175617,-0.679691,0.169373,-0.803176,0.161203,-0.916456,0.095562,-0.526213,0.108180,-0.732384,0.113557,-0.874981,0.116869,-1.000000,0.029853,-0.512430,0.037879,-0.707539,0.050303,-0.841035,0.057643,-0.959533,-0.040847,-0.466899,-0.031663,-0.623030,-0.019459,-0.727496,-0.009401,-0.825897
B,0.000000,0.000000,0.107991,-0.091828,0.179590,-0.275209,0.131037,-0.444948,0.045682,-0.482745,0.164342,-0.491051,0.174914,-0.679269,0.168209,-0.802853,0.160242,-0.915637,0.094733,-0.526241,0.107534,-0.731793,0.112724,-0.875012,0.116269,-1.000000,0.029005,-0.512535,0.037021,-0.707141,0.049081,-0.841656,0.056700,-0.960362,-0.041334,-0.467360,-0.032673,-0.623852,-0.020353,-0.728916,-0.010086,-0.826975
B,0.000000,0.000000,0.108488,-0.091065,0.179786,-0.274013,0.131987,-0.444901,0.047131,-0.484298,0.164890,-0.490480,0.175112,-0.679390,0.168603,-0.803500,0.161220,-0.916135,0.094746,-0.525716,0.107704,-0.732115,0.113417,-0.875050,0.117052,-1.000000,0.028765,-0.511905,0.036947,-0.707334,0.049429,-0.842317,0.057485,-0.961464,-0.041943,-0.465787,-0.032924,-0.622549,-0.020260,-0.727460,-0.009794,-0.825887
B,0.000000,0.000000,0.109421,-0.091622,0.181112,-0.273844,0.132850,-0.443823,0.048360,-0.484921,0.165417,-0.489499,0.175401,-0.681482,0.169236,-0.806780,0.162035,-0.920901,0.095317,-0.524532,0.108086,-0.731796,0.113679,-0.874985,0.117461,-1.000000,0.029288,-0.510566,0.037749,-0.706536,0.050331,-0.842813,0.058704,-0.962850,-0.041326,-0.464581,-0.032220,-0.620189,-0.019411,-0.724787,-0.008753,-0.823070
B,0.000000,0.000000,0.108661,-0.092834,0.180108,-0.278488,0.130782,-0.446626,0.044083,-0.480104,0.164000,-0.490174,0.173375,-0.682372,0.167602,-0.808956,0.160920,-0.923714,0.093869,-0.524721,0.107198,-0.731848,0.113134,-0.875082,0.116981,-1.000000,0.027799,-0.510626,0.036117,-0.705196,0.048849,-0.840778,0.057373,-0.960033,-0.042287,-0.464879,-0.032942,-0.620048,-0.019523,-0.723922,-0.008200,-0.821722
B,0.000000,0.000000,0.106363,-0.090561,0.178453,-0.273676,0.130461,-0.439443,0.044709,-0.474261,0.161202,-0.492351,0.170768,-0.678371,0.165139,-0.801429,0.158960,-0.914653,0.091356,-0.527276,0.103153,-0.730988,0.109007,-0.873471,0.113444,-1.000000,0.025261,-0.511939,0.032476,-0.705492,0.044937,-0.840639,0.053734,-0.961127,-0.045011,-0.464143,-0.036343,-0.619348,-0.024221,-0.724019,-0.013757,-0.823688
B,0.000000,0.000000,0.106525,-0.091375,0.178250,-0.275177,0.130244,-0.442298,0.044915,-0.479518,0.162575,-0.491653,0.171760,-0.679689,0.165529,-0.803554,0.158862,-0.916855,0.092567,-0.527112,0.104359,-0.732185,0.109953,-0.874620,0.113929,-1.000000,0.026679,-0.512971,0.033969,-0.706954,0.046170,-0.842052,0.054823,-0.961760,-0.043458,-0.465966,-0.034940,-0.621724,-0.022593,-0.726284,-0.012011,-0.825239
B,0.000000,0.000000,0.107512,-0.092743,0.178712,-0.275457,0.129642,-0.442685,0.044019,-0.479295,0.162360,-0.491030,0.172320,-0.679024,0.166393,-0.803205,0.159538,-0.916863,0.092908,-0.526265,0.105038,-0.731584,0.110480,-0.874415,0.114762,-1.000000,0.026888,-0.512188,0.034203,-0.706132,0.046749,-0.841543,0.055696,-0.961339,-0.043033,-0.465860,-0.034577,-0.621105,-0.022087,-0.726248,-0.010954,-0.825319
B,0.000000,0.000000,0.107266,-0.090411,0.178717,-0.272178,0.129876,-0.439694,0.045583,-0.479380,0.161801,-0.488904,0.170814,-0.677629,0.165239,-0.801973,0.159130,-0.916487,0.091865,-0.524370,0.103905,-0.729875,0.109512,-0.873618,0.114466,-1.000000,0.025832,-0.510027,0.032940,-0.704684,0.045423,-0.841203,0.054798,-0.961870,-0.044395,-0.462826,-0.035690,-0.618242,-0.023228,-0.723049,-0.012296,-0.822119
B,0.000000,0.000000,0.106596,-0.090167,0.177952,-0.270991,0.130549,-0.437524,0.045863,-0.476968,0.161511,-0.489060,0.170047,-0.678087,0.164265,-0.803547,0.158272,-0.918137,0.091321,-0.523839,0.103148,-0.729910,0.108807,-0.873748,0.113304,-1.000000,0.024814,-0.508629,0.031889,-0.703316,0.044461,-0.840175,0.053471,-0.961242,-0.045754,-0.460985,-0.037165,-0.615696,-0.025045,-0.720943,-0.014032,-0.820001
B,0.000000,0.000000,0.105983,-0.090282,0.178534,-0.268558,0.133345,-0.435772,0.049656,-0.476633,0.161272,-0.489410,0.170187,-0.676949,0.164476,-0.800889,0.158276,-0.915213,0.091339,-0.524230,0.103180,-0.729457,0.108878,-0.872871,0.113632,-1.000000,0.025275,-0.508927,0.032876,-0.702928,0.045741,-0.839419,0.054986,-0.961253,-0.045325,-0.461459,-0.035872,-0.616154,-0.022999,-0.720982,-0.011578,-0.820476
B,0.000000,0.000000,0.106082,-0.089237,0.178655,-0.268529,0.133239,-0.435544,0.049806,-0.477022,0.161466,-0.489807,0.170356,-0.677463,0.165001,-0.802070,0.159280,-0.916350,0.091627,-0.524475,0.103360,-0.729396,0.109281,-0.872864,0.114007,-1.000000,0.025449,-0.509232,0.032953,-0.702938,0.045738,-0.839233,0.055140,-0.960761,-0.045242,-0.461866,-0.035801,-0.616730,-0.022995,-0.721411,-0.011376,-0.820838
B,0.000000,0.000000,0.106326,-0.091476,0.177608,-0.272447,0.130017,-0.439035,0.045678,-0.477506,0.160843,-0.489168,0.169959,-0.676601,0.164161,-0.800638,0.158204,-0.914211,0.090608,-0.523545,0.102516,-0.729175,0.108440,-0.872910,0.113088,-1.000000,0.024482,-0.508078,0.031610,-0.703682,0.044358,-0.840002,0.053661,-0.961357,-0.046437,-0.460601,-0.037796,-0.616639,-0.024967,-0.721906,-0.013631,-0.821649
B,0.000000,0.000000,0.105867,-0.089734,0.177167,-0.269670,0.130033,-0.436697,0.046209,-0.476435,0.160412,-0.489120,0.169642,-0.677589,0.163686,-0.802154,0.156873,-0.916468,0.090957,-0.523763,0.103180,-0.730253,0.109011,-0.873759,0.113217,-1.000000,0.024822,-0.508310,0.032297,-0.703473,0.044571,-0.838936,0.053350,-0.959073,-0.045467,-0.460155,-0.036596,-0.615082,-0.023806,-0.719135,-0.012465,-0.817874
B,0.000000,0.000000,0.105318,-0.089859,0.177460,-0.269233,0.130415,-0.437346,0.046060,-0.478458,0.161524,-0.489628,0.170424,-0.677520,0.164246,-0.801867,0.157441,-0.915801,0.091373,-0.524466,0.103190,-0.730044,0.108562,-0.873348,0.112684,-1.000000,0.025111,-0.509202,0.032613,-0.704477,0.044893,-0.840798,0.053490,-0.962063,-0.045812,-0.460978,-0.036880,-0.615892,-0.024578,-0.720559,-0.013690,-0.820093
B,0.000000,0.000000,0.105828,-0.089657,0.177563,-0.269390,0.131389,-0.437092,0.046699,-0.476630,0.161474,-0.489114,0.170450,-0.677515,0.164233,-0.801734,0.157648,-0.915607,0.091578,-0.524244,0.103627,-0.729815,0.109038,-0.873402,0.113387,-1.000000,0.025278,-0.508971,0.033009,-0.704232,0.045521,-0.840505,0.054347,-0.961714,-0.045614,-0.461118,-0.036381,-0.616394,-0.023848,-0.720996,-0.012433,-0.820732
B,0.000000,0.000000,0.105987,-0.090252,0.177906,-0.270640,0.131134,-0.440000,0.045863,-0.479129,0.162161,-0.490645,0.170894,-0.677208,0.164702,-0.800594,0.158381,-0.913680,0.092011,-0.525527,0.103483,-0.729943,0.109061,-0.873070,0.113443,-1.000000,0.025658,-0.510123,0.032931,-0.703702,0.045426,-0.839778,0.054230,-0.960974,-0.045592,-0.462211,-0.036309,-0.617562,-0.023822,-0.722083,-0.012800,-0.821263
B,0.000000,0.000000,0.105790,-0.090764,0.177200,-0.270521,0.129154,-0.438347,0.043693,-0.476945,0.161057,-0.489638,0.169838,-0.676779,0.163636,-0.800691,0.157485,-0.913993,0.090832,-0.524758,0.102658,-0.729984,0.107924,-0.873304,0.112395,-1.000000,0.024360,-0.509670,0.031835,-0.704616,0.044035,-0.841080,0.052729,-0.962371,-0.046650,-0.461487,-0.037640,-0.617199,-0.025248,-0.722035,-0.014394,-0.821143
B,0.000000,0.000000,0.106100,-0.093956,0.176836,-0.272613,0.126928,-0.437952,0.040506,-0.472325,0.159185,-0.491182,0.168164,-0.675022,0.162295,-0.797803,0.156397,-0.910908,0.089758,-0.526338,0.100365,-0.728625,0.105919,-0.871921,0.110928,-1.000000,0.023476,-0.510776,0.030399,-0.703730,0.042845,-0.839971,0.051704,-0.961977,-0.047573,-0.462272,-0.038687,-0.618408,-0.026801,-0.723029,-0.016461,-0.823253
B,0.000000,0.000000,0.105965,-0.088787,0.177901,-0.267846,0.128856,-0.433417,0.043521,-0.471362,0.161647,-0.488192,0.169972,-0.679088,0.164136,-0.805043,0.157630,-0.920218,0.091564,-0.523322,0.104113,-0.729798,0.109570,-0.873737,0.113385,-1.000000,0.025473,-0.508544,0.032582,-0.702306,0.044659,-0.837743,0.053148,-0.957026,-0.044739,-0.460632,-0.036643,-0.615349,-0.024177,-0.719510,-0.012870,-0.817100
B,0.000000,0.000000,0.106574,-0.091110,0.177151,-0.271223,0.127501,-0.436605,0.042076,-0.474811,0.161044,-0.489378,0.169489,-0.678355,0.163570,-0.803503,0.157065,-0.918485,0.091067,-0.524542,0.102870,-0.729553,0.108373,-0.873177,0.112840,-1.000000,0.025121,-0.509320,0.031899,-0.702737,0.043771,-0.837951,0.052202,-0.958052,-0.045461,-0.461291,-0.036969,-0.616127,-0.024741,-0.720306,-0.014132,-0.818184
B,0.000000,0.000000,0.106448,-0.089747,0.178582,-0.269174,0.130396,-0.435514,0.045215,-0.472804,0.161558,-0.489928,0.170472,-0.676017,0.164309,-0.799367,0.157570,-0.912694,0.091679,-0.525510,0.103693,-0.730089,0.109051,-0.873278,0.113163,-1.000000,0.025751,-0.510374,0.032974,-0.704919,0.045200,-0.840874,0.053629,-0.962702,-0.045054,-0.461464,-0.036862,-0.617568,-0.025016,-0.722684,-0.014667,-0.822268
B,0.000000,0.000000,0.107171,-0.091439,0.178879,-0.270689,0.129715,-0.436623,0.044392,-0.473967,0.161222,-0.489574,0.170415,-0.676096,0.164351,-0.799583,0.157917,-0.912726,0.091864,-0.524909,0.103828,-0.729650,0.109279,-0.873218,0.113700,-1.000000,0.026086,-0.509842,0.033056,-0.704661,0.045381,-0.841037,0.054017,-0.962352,-0.044660,-0.461532,-0.036730,-0.617548,-0.024995,-0.723036,-0.014935,-0.823316
B,0.000000,0.000000,0.106018,-0.086144,0.179243,-0.261310,0.131181,-0.427246,0.045905,-0.462396,0.161729,-0.487848,0.170472,-0.675451,0.164180,-0.801109,0.157191,-0.916003,0.092181,-0.522846,0.104797,-0.727950,0.110197,-0.872152,0.114144,-1.000000,0.026272,-0.508083,0.034590,-0.702929,0.046572,-0.839904,0.055072,-0.961563,-0.044720,-0.459437,-0.035961,-0.615523,-0.023328,-0.720402,-0.012479,-0.820820
B,0.000000,0.000000,0.106209,-0.084732,0.180434,-0.258686,0.135154,-0.425374,0.051090,-0.466338,0.162567,-0.487983,0.172216,-0.673910,0.166462,-0.797742,0.159954,-0.912083,0.092993,-0.524048,0.105715,-0.729370,0.111765,-0.872815,0.116558,-1.000000,0.026635,-0.508811,0.034910,-0.704805,0.047841,-0.842481,0.057275,-0.965201,-0.044916,-0.459965,-0.036298,-0.617363,-0.024463,-0.723460,-0.014105,-0.824236
B,0.000000,0.000000,0.105522,-0.085730,0.179488,-0.259837,0.134569,-0.427428,0.051017,-0.468968,0.161552,-0.488242,0.171381,-0.672833,0.165322,-0.796175,0.158934,-0.909552,0.092216,-0.524678,0.104267,-0.729618,0.109804,-0.872981,0.114596,-1.000000,0.026252,-0.510170,0.034314,-0.705492,0.046641,-0.842513,0.055823,-0.965015,-0.044932,-0.461592,-0.036541,-0.617877,-0.024929,-0.723749,-0.014526,-0.824358
B,0.000000,0.000000,0.105614,-0.084635,0.179670,-0.258575,0.136419,-0.426691,0.052717,-0.468462,0.161976,-0.488569,0.170812,-0.675230,0.165077,-0.799217,0.158839,-0.913599,0.092224,-0.525430,0.104380,-0.730417,0.110227,-0.873277,0.114883,-1.000000,0.026042,-0.510998,0.033944,-0.704789,0.046645,-0.840427,0.055931,-0.961311,-0.044786,-0.462729,-0.036289,-0.617484,-0.024383,-0.722796,-0.013747,-0.822460
B,0.000000,0.000000,0.105043,-0.087255,0.178642,-0.262345,0.133822,-0.428718,0.049871,-0.466780,0.159992,-0.489812,0.169362,-0.673889,0.164052,-0.796320,0.158702,-0.910226,0.091293,-0.526300,0.102808,-0.729332,0.108549,-0.872278,0.113304,-1.000000,0.025708,-0.511067,0.033077,-0.703283,0.045161,-0.838932,0.053759,-0.960546,-0.044504,-0.462935,-0.036658,-0.616312,-0.025202,-0.720755,-0.015081,-0.820472
B,0.000000,0.000000,0.106787,-0.087596,0.180231,-0.264243,0.134595,-0.430071,0.049684,-0.466829,0.160606,-0.490144,0.170256,-0.674978,0.164645,-0.797650,0.158996,-0.911775,0.091733,-0.525354,0.103681,-0.728669,0.109181,-0.872116,0.113642,-1.000000,0.026430,-0.509783,0.034000,-0.702378,0.046311,-0.838261,0.054904,-0.960196,-0.043658,-0.461751,-0.035447,-0.614879,-0.023831,-0.719076,-0.014108,-0.818186
B,0.000000,0.000000,0.107241,-0.087169,0.180871,-0.263224,0.136285,-0.429305,0.052409,-0.466514,0.161166,-0.489851,0.171411,-0.674165,0.165910,-0.796424,0.159711,-0.909398,0.092424,-0.525845,0.104955,-0.729538,0.110749,-0.873043,0.115266,-1.000000,0.026773,-0.510750,0.034735,-0.704302,0.047196,-0.840892,0.056005,-0.962850,-0.043702,-0.462325,-0.035321,-0.617331,-0.023408,-0.722315,-0.013443,-0.822035
B,0.000000,0.000000,0.108143,-0.086921,0.181651,-0.261712,0.137442,-0.427889,0.054285,-0.467341,0.161410,-0.488666,0.171246,-0.673611,0.165820,-0.796520,0.159694,-0.910126,0.092234,-0.524487,0.104661,-0.729120,0.110482,-0.872915,0.115247,-1.000000,0.026521,-0.509784,0.034368,-0.704256,0.046869,-0.841120,0.055934,-0.963195,-0.044705,-0.462073,-0.035993,-0.617661,-0.024044,-0.722855,-0.013598,-0.822517
B,0.000000,0.000000,0.107298,-0.087897,0.179770,-0.264356,0.134114,-0.429267,0.049323,-0.464777,0.159674,-0.489490,0.168791,-0.674886,0.163453,-0.798628,0.157825,-0.912435,0.090372,-0.524610,0.102232,-0.729534,0.108083,-0.873088,0.112695,-1.000000,0.024757,-0.509798,0.031565,-0.704398,0.043650,-0.841365,0.052476,-0.962829,-0.045938,-0.460971,-0.037998,-0.617617,-0.026595,-0.724456,-0.016035,-0.825185
B,0.000000,0.000000,0.107927,-0.088070,0.180438,-0.263536,0.134750,-0.426913,0.049506,-0.458746,0.159415,-0.488199,0.168994,-0.676445,0.163203,-0.801504,0.156438,-0.915473,0.090236,-0.522907,0.102474,-0.728983,0.108006,-0.873395,0.111625,-1.000000,0.024664,-0.508187,0.032016,-0.703385,0.044434,-0.840657,0.053247,-0.961725,-0.045872,-0.459805,-0.037616,-0.615426,-0.025824,-0.721221,-0.015612,-0.820874
B,0.000000,0.000000,0.106422,-0.086121,0.179451,-0.258444,0.136008,-0.423272,0.053367,-0.463718,0.161021,-0.488091,0.170850,-0.675741,0.165624,-0.800372,0.159161,-0.915386,0.091959,-0.523005,0.105016,-0.728582,0.110710,-0.872691,0.114860,-1.000000,0.026282,-0.508120,0.034131,-0.702608,0.046385,-0.839249,0.055097,-0.960339,-0.044453,-0.459662,-0.035603,-0.615809,-0.023441,-0.721759,-0.012722,-0.821065
B,0.000000,0.000000,0.106109,-0.084324,0.180443,-0.251513,0.139374,-0.417921,0.059033,-0.466183,0.162407,-0.486732,0.172123,-0.674093,0.166364,-0.798649,0.159967,-0.914299,0.093244,-0.522783,0.105577,-0.728503,0.111319,-0.872458,0.116043,-1.000000,0.027044,-0.508543,0.034342,-0.703045,0.046874,-0.839317,0.056477,-0.960944,-0.044550,-0.460771,-0.036134,-0.617972,-0.024452,-0.723823,-0.013418,-0.823424
B,0.000000,0.000000,0.106264,-0.085720,0.179764,-0.256580,0.137822,-0.422893,0.055470,-0.464882,0.161670,-0.488015,0.171564,-0.674565,0.166399,-0.799279,0.160486,-0.914504,0.092398,-0.522866,0.105279,-0.728413,0.111081,-0.872351,0.115881,-1.000000,0.026444,-0.508164,0.034519,-0.702383,0.046985,-0.839372,0.056225,-0.961472,-0.045056,-0.460512,-0.036315,-0.616419,-0.024476,-0.721576,-0.013697,-0.820953
B,0.000000,0.000000,0.105093,-0.086547,0.178923,-0.258390,0.135712,-0.423596,0.052323,-0.463176,0.162199,-0.487572,0.171826,-0.675203,0.166021,-0.799765,0.159148,-0.914379,0.092835,-0.522608,0.105723,-0.728166,0.111139,-0.872238,0.115073,-1.000000,0.026328,-0.508041,0.034801,-0.702937,0.046735,-0.839300,0.055208,-0.960714,-0.045224,-0.460293,-0.036181,-0.616140,-0.024650,-0.721714,-0.014466,-0.821243
B,0.000000,0.000000,0.105191,-0.086315,0.178774,-0.259800,0.135384,-0.426260,0.051128,-0.465908,0.161550,-0.488566,0.171245,-0.675049,0.164854,-0.798923,0.157542,-0.913657,0.092046,-0.523690,0.104326,-0.728463,0.109439,-0.872092,0.113423,-1.000000,0.025994,-0.508485,0.033344,-0.702468,0.045300,-0.838867,0.053871,-0.960732,-0.045618,-0.459999,-0.037408,-0.616571,-0.025819,-0.722417,-0.015805,-0.823675
B,0.000000,0.000000,0.105854,-0.085332,0.180199,-0.258946,0.137512,-0.427311,0.053179,-0.466695,0.162225,-0.489338,0.172724,-0.675968,0.166606,-0.800091,0.159487,-0.914651,0.093279,-0.524697,0.105708,-0.730056,0.111255,-0.873245,0.115290,-1.000000,0.027247,-0.509431,0.034872,-0.704775,0.047466,-0.840372,0.056171,-0.961457,-0.044009,-0.461464,-0.035386,-0.617430,-0.023704,-0.723570,-0.013599,-0.823785
B,0.000000,0.000000,0.106102,-0.086080,0.180713,-0.257882,0.138354,-0.425352,0.054273,-0.465120,0.161831,-0.488573,0.172325,-0.674924,0.166134,-0.798542,0.159011,-0.912989,0.092624,-0.524158,0.105577,-0.729388,0.110914,-0.872602,0.114599,-1.000000,0.026838,-0.509220,0.034835,-0.703634,0.047143,-0.840171,0.055554,-0.962190,-0.044635,-0.461822,-0.035731,-0.617758,-0.024078,-0.723561,-0.013709,-0.823706
B,0.000000,0.000000,0.105027,-0.087070,0.178436,-0.258145,0.135180,-0.424444,0.050936,-0.464977,0.160388,-0.490139,0.170066,-0.675539,0.163603,-0.798875,0.156454,-0.912923,0.091160,-0.524753,0.102800,-0.729271,0.107609,-0.872577,0.111533,-1.000000,0.024718,-0.508952,0.032028,-0.703180,0.043477,-0.839401,0.051592,-0.961247,-0.046877,-0.460455,-0.038501,-0.616684,-0.027491,-0.723023,-0.017713,-0.823906
B,0.000000,0.000000,0.105763,-0.086056,0.179001,-0.256986,0.136353,-0.421947,0.052111,-0.462693,0.160553,-0.487843,0.169786,-0.674403,0.163368,-0.798577,0.156273,-0.913458,0.091042,-0.522432,0.102970,-0.728140,0.108523,-0.872138,0.112665,-1.000000,0.024950,-0.507134,0.032114,-0.701466,0.044057,-0.838321,0.052602,-0.960386,-0.046946,-0.459495,-0.038094,-0.616358,-0.026711,-0.722517,-0.016297,-0.823286
B,0.000000,0.000000,0.105448,-0.082719,0.179327,-0.250026,0.140338,-0.416101,0.057942,-0.459577,0.160403,-0.486891,0.169880,-0.672577,0.164063,-0.796196,0.157610,-0.910733,0.091470,-0.522761,0.103472,-0.728100,0.108924,-0.871923,0.113291,-1.000000,0.025320,-0.507871,0.032715,-0.702638,0.044624,-0.839739,0.053221,-0.962461,-0.046819,-0.459474,-0.037856,-0.616026,-0.026854,-0.721799,-0.017074,-0.822114
B,0.000000,0.000000,0.104795,-0.079424,0.179809,-0.247649,0.139903,-0.413701,0.058388,-0.458906,0.158144,-0.488081,0.169049,-0.673241,0.163321,-0.797153,0.156508,-0.912245,0.090018,-0.523961,0.102704,-0.728738,0.108166,-0.872434,0.112471,-1.000000,0.024668,-0.509124,0.032597,-0.703865,0.043929,-0.838977,0.052022,-0.960123,-0.046292,-0.460159,-0.037830,-0.615105,-0.026969,-0.719986,-0.017152,-0.820410
B,0.000000,0.000000,0.105187,-0.082949,0.180043,-0.250612,0.140033,-0.416739,0.056946,-0.461826,0.158207,-0.488156,0.168814,-0.673602,0.162436,-0.797058,0.155307,-0.912157,0.089563,-0.524222,0.102026,-0.728379,0.106909,-0.872049,0.110471,-1.000000,0.024168,-0.509283,0.032099,-0.703262,0.043274,-0.837897,0.051321,-0.959149,-0.046837,-0.461505,-0.038874,-0.615513,-0.027897,-0.719965,-0.017703,-0.820029
B,0.000000,0.000000,0.105568,-0.083081,0.179974,-0.249443,0.141262,-0.415511,0.059230,-0.459692,0.158225,-0.488960,0.168419,-0.673285,0.162058,-0.796222,0.155216,-0.910870,0.089456,-0.524397,0.101249,-0.728893,0.106200,-0.872486,0.110278,-1.000000,0.023839,-0.509353,0.031559,-0.703403,0.042919,-0.838579,0.050870,-0.960084,-0.047283,-0.461843,-0.038519,-0.615809,-0.027512,-0.721120,-0.017060,-0.821914
B,0.000000,0.000000,0.105504,-0.083716,0.180213,-0.249504,0.141506,-0.414851,0.059338,-0.458672,0.158648,-0.489352,0.168893,-0.673718,0.162320,-0.796541,0.155077,-0.911416,0.089871,-0.523923,0.101570,-0.727623,0.106205,-0.871985,0.109915,-1.000000,0.024087,-0.508635,0.031946,-0.701784,0.042906,-0.837347,0.051100,-0.958690,-0.047121,-0.461343,-0.038079,-0.615283,-0.026799,-0.720662,-0.016072,-0.821533
B,0.000000,0.000000,0.105920,-0.082404,0.180637,-0.249889,0.140268,-0.416411,0.057307,-0.458735,0.158756,-0.489735,0.169083,-0.675060,0.162651,-0.798144,0.155212,-0.912807,0.090209,-0.524382,0.101938,-0.728646,0.106854,-0.872521,0.110329,-1.000000,0.024389,-0.509272,0.032195,-0.702592,0.043466,-0.837847,0.051027,-0.959190,-0.046356,-0.460985,-0.037695,-0.614807,-0.026319,-0.720193,-0.015866,-0.820398
B,0.000000,0.000000,0.106458,-0.082440,0.181320,-0.251065,0.141258,-0.417476,0.058180,-0.458387,0.158925,-0.489182,0.169247,-0.673836,0.163259,-0.797211,0.156421,-0.911629,0.090414,-0.524553,0.102270,-0.728970,0.107823,-0.872857,0.112130,-1.000000,0.024743,-0.509183,0.032524,-0.703161,0.044551,-0.839027,0.052870,-0.960957,-0.046442,-0.461363,-0.037181,-0.615017,-0.025246,-0.719779,-0.014693,-0.820929
B,0.000000,0.000000,0.105392,-0.083272,0.179521,-0.253704,0.138260,-0.419891,0.055520,-0.461208,0.157129,-0.489098,0.167303,-0.674799,0.160973,-0.798953,0.153856,-0.913233,0.088572,-0.524111,0.100473,-0.729033,0.105320,-0.872746,0.109182,-1.000000,0.022891,-0.509179,0.030769,-0.704091,0.042367,-0.840014,0.050533,-0.960979,-0.048289,-0.460920,-0.040584,-0.616404,-0.029708,-0.722214,-0.019988,-0.822972
B,0.000000,0.000000,0.106199,-0.083870,0.179647,-0.253503,0.137864,-0.420023,0.055116,-0.461234,0.156921,-0.488509,0.166323,-0.674415,0.159872,-0.798785,0.152466,-0.913629,0.088106,-0.523647,0.099487,-0.729004,0.104660,-0.873097,0.108502,-1.000000,0.022340,-0.508074,0.029140,-0.702878,0.040213,-0.838627,0.048413,-0.959584,-0.048467,-0.458581,-0.041020,-0.614085,-0.030313,-0.720071,-0.020665,-0.820090
B,0.000000,0.000000,0.106272,-0.083847,0.181096,-0.252225,0.140865,-0.418558,0.058643,-0.459878,0.157990,-0.489301,0.167837,-0.673407,0.161628,-0.795815,0.154974,-0.909933,0.089404,-0.524063,0.100539,-0.728472,0.105581,-0.871876,0.109958,-1.000000,0.023442,-0.508385,0.030551,-0.702298,0.042189,-0.839701,0.050702,-0.963272,-0.047709,-0.458341,-0.039109,-0.613809,-0.028042,-0.719360,-0.017959,-0.820634
